Id,MSSubClass,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,BldgType,HouseStyle,OverallQual,OverallCond,Neighborhood,Condition1,Condition2,LandContour,Utilities,LotConfig,LandSlope,LotArea,Street,Alley,LotShape,MSZoning,LotFrontage,MoSold,YrSold,SaleType,SaleCondition,SalePrice
726,20,0,0,NA,NA,Shed,500,Detchd,1989,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,1,0,3,1,Gd,5,Typ,0,NA,GasA,TA,Y,SBrkr,864,0,0,864,TA,TA,No,ALQ,375,BLQ,239,250,864,Plywood,None,0,TA,TA,CBlock,1970,1970,Gable,CompShg,HdBoard,1Fam,1Story,4,6,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,6960,Pave,NA,Reg,RL,60,11,2009,WD,Normal,120500
727,20,0,0,NA,NA,NA,0,Attchd,1988,Fin,2,540,TA,TA,Y,292,44,0,182,1,0,2,0,3,1,Gd,5,Typ,1,Gd,GasA,Ex,Y,SBrkr,1680,0,0,1680,Gd,TA,No,GLQ,808,Unf,0,72,880,Plywood,BrkFace,260,Gd,Gd,CBlock,1988,2007,Hip,CompShg,Wd Sdng,1Fam,1Story,6,9,Crawfor,Norm,Norm,Lvl,AllPub,Corner,Gtl,21695,Pave,NA,IR1,RL,NA,12,2009,WD,Normal,222000
728,20,0,0,NA,NA,NA,0,Attchd,2007,RFn,2,632,TA,TA,Y,132,0,0,0,1,0,2,0,2,1,Gd,6,Typ,0,NA,GasA,Ex,Y,SBrkr,1232,0,0,1232,Gd,TA,Av,GLQ,724,Unf,0,508,1232,VinylSd,Stone,82,Gd,TA,PConc,2007,2007,Gable,CompShg,VinylSd,1Fam,1Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,7314,Pave,NA,Reg,RL,64,2,2009,WD,Normal,194500
729,90,0,0,NA,NA,NA,0,Detchd,1968,Unf,3,888,TA,TA,Y,0,25,0,0,1,0,2,0,4,2,TA,9,Typ,0,NA,GasA,TA,Y,SBrkr,1776,0,0,1776,TA,TA,No,Unf,0,Unf,0,1584,1584,VinylSd,BrkFace,95,TA,TA,CBlock,1958,1958,Gable,CompShg,VinylSd,Duplex,1Story,5,5,NAmes,Norm,Norm,Lvl,AllPub,Corner,Gtl,11475,Pave,NA,Reg,RL,85,7,2009,COD,Abnorml,110000
730,30,0,0,NA,NA,NA,0,Detchd,1962,Unf,2,539,TA,TA,Y,0,23,112,0,0,0,1,0,2,1,TA,5,Typ,0,NA,GasA,TA,Y,FuseA,848,0,360,1208,TA,TA,No,BLQ,152,Unf,0,628,780,MetalSd,None,0,TA,TA,CBlock,1925,1950,Gable,CompShg,MetalSd,1Fam,1.5Fin,4,5,IDOTRR,Norm,Norm,Lvl,AllPub,Inside,Gtl,6240,Pave,Grvl,Reg,RM,52,1,2009,WD,Normal,103000
731,120,0,0,NA,NA,NA,0,Attchd,1995,RFn,2,608,TA,TA,Y,237,152,0,0,1,0,2,0,2,1,Gd,5,Typ,1,TA,GasA,Ex,Y,SBrkr,1616,0,0,1616,Gd,TA,No,GLQ,1180,Unf,0,415,1595,CmentBd,None,0,Gd,TA,PConc,1995,1996,Gable,CompShg,CemntBd,TwnhsE,1Story,8,5,StoneBr,Norm,Norm,Lvl,AllPub,Inside,Gtl,5389,Pave,NA,IR1,RL,39,3,2010,WD,Normal,236500
732,80,0,0,NA,NA,NA,0,Attchd,2003,Fin,2,438,TA,TA,Y,160,22,0,0,1,0,2,0,3,1,Gd,6,Typ,1,Gd,GasA,Ex,Y,SBrkr,1146,0,0,1146,Ex,TA,Av,GLQ,786,Unf,0,82,868,VinylSd,BrkFace,442,Gd,TA,PConc,2003,2003,Gable,CompShg,VinylSd,1Fam,SLvl,7,5,Timber,Norm,Norm,Lvl,AllPub,Corner,Gtl,9590,Pave,NA,IR1,RL,73,5,2007,WD,Normal,187500
733,60,0,0,NA,NA,NA,0,Attchd,1998,Fin,2,541,TA,TA,Y,192,84,0,0,0,0,2,1,3,1,Gd,8,Typ,1,TA,GasA,Ex,Y,SBrkr,1153,878,0,2031,Gd,TA,Av,ALQ,252,Unf,0,901,1153,VinylSd,BrkFace,202,Gd,TA,PConc,1998,1999,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,11404,Pave,NA,IR1,RL,75,7,2008,WD,Normal,222500
734,20,0,0,NA,GdWo,Shed,400,Attchd,1961,RFn,1,264,TA,TA,Y,165,0,0,0,1,0,1,0,3,1,TA,6,Typ,1,TA,GasA,Ex,Y,SBrkr,1144,0,0,1144,TA,TA,No,BLQ,594,Unf,0,270,864,HdBoard,None,0,TA,TA,CBlock,1961,1983,Hip,CompShg,HdBoard,1Fam,1Story,5,6,Sawyer,Feedr,Norm,Lvl,AllPub,Corner,Gtl,10000,Pave,NA,Reg,RL,80,3,2009,WD,Normal,131400
735,20,0,0,NA,NA,NA,0,Attchd,1968,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,1,0,3,1,TA,6,Typ,0,NA,GasA,TA,Y,SBrkr,948,0,0,948,TA,TA,No,Unf,0,Unf,0,948,948,Plywood,None,0,TA,TA,PConc,1968,1968,Gable,CompShg,Plywood,1Fam,1Story,5,5,Sawyer,Norm,Norm,Lvl,AllPub,Corner,Gtl,8978,Pave,NA,IR1,RL,NA,5,2007,WD,Family,108000
736,75,0,0,NA,NA,NA,0,Detchd,1914,Unf,2,320,TA,TA,N,0,341,0,0,0,0,1,1,2,1,TA,6,Typ,2,TA,GasW,Fa,N,SBrkr,880,888,0,1768,Gd,TA,Mn,Rec,390,Unf,0,490,880,Wd Sdng,None,0,TA,TA,BrkTil,1914,1970,Gable,CompShg,Wd Sdng,1Fam,2.5Unf,7,7,OldTown,Norm,Norm,Lvl,AllPub,Inside,Gtl,10800,Pave,NA,Reg,RM,60,10,2006,WD,Normal,163000
737,90,0,0,NA,NA,NA,0,Detchd,1949,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,2,0,2,2,TA,6,Typ,0,NA,GasA,Gd,N,FuseF,1040,0,0,1040,NA,NA,NA,NA,0,NA,0,0,0,Stone,None,0,TA,TA,CBlock,1950,1950,Gable,CompShg,Stucco,Duplex,1Story,3,4,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,8544,Pave,NA,Reg,RL,60,7,2006,WD,Normal,93500
738,60,0,0,NA,NA,NA,0,Attchd,2005,Fin,3,800,TA,TA,Y,0,116,0,0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,GasA,Ex,Y,SBrkr,901,900,0,1801,Gd,TA,No,Unf,0,Unf,0,893,893,VinylSd,None,0,Gd,TA,PConc,2005,2005,Gable,CompShg,VinylSd,1Fam,2Story,8,5,Gilbert,Norm,Norm,HLS,AllPub,CulDSac,Gtl,10463,Pave,NA,IR1,RL,72,6,2006,WD,Normal,239900
739,90,0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,Y,120,0,0,0,3,0,3,0,3,1,TA,5,Typ,0,NA,GasA,TA,Y,SBrkr,1200,0,0,1200,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,Plywood,None,0,TA,TA,CBlock,1987,1988,Gable,CompShg,Plywood,Duplex,1Story,5,5,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,10800,Pave,NA,Reg,RL,60,3,2009,WD,Alloca,179000
740,60,0,0,NA,NA,NA,0,Attchd,2004,RFn,2,572,TA,TA,Y,187,56,0,0,0,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,864,864,0,1728,Gd,TA,No,Unf,0,Unf,0,864,864,VinylSd,None,0,Gd,TA,PConc,2004,2004,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,9313,Pave,NA,IR1,RL,65,4,2009,WD,Normal,190000
741,70,0,0,NA,GdPrv,NA,0,Detchd,1910,Unf,2,360,TA,Gd,Y,270,0,112,0,0,0,2,0,2,1,TA,7,Typ,0,NA,GasA,Ex,Y,SBrkr,768,664,0,1432,Fa,Fa,No,Unf,0,Unf,0,264,264,Wd Shng,None,0,TA,Gd,BrkTil,1910,2002,Gable,CompShg,Wd Sdng,1Fam,2Story,5,7,OldTown,Norm,Norm,Lvl,AllPub,Inside,Gtl,9600,Pave,Grvl,Reg,RM,60,5,2007,WD,Abnorml,132000
742,20,0,0,NA,GdPrv,NA,0,Detchd,1962,Unf,1,288,TA,TA,Y,168,0,0,0,1,1,1,0,3,1,Gd,5,Typ,0,NA,GasA,Gd,Y,SBrkr,912,0,0,912,TA,TA,Mn,GLQ,832,Unf,0,80,912,HdBoard,None,0,TA,Gd,CBlock,1961,1996,Hip,CompShg,HdBoard,1Fam,1Story,6,8,Sawyer,Feedr,Norm,Lvl,AllPub,Inside,Gtl,6768,Pave,NA,IR1,RL,65,5,2008,WD,Normal,142000
743,20,0,0,NA,GdPrv,NA,0,Attchd,2000,Unf,2,539,TA,TA,Y,120,55,0,0,0,0,2,0,3,1,TA,6,Typ,0,NA,GasA,Ex,Y,SBrkr,1349,0,0,1349,Gd,TA,No,Unf,0,Unf,0,1349,1349,VinylSd,BrkFace,108,TA,TA,PConc,2000,2001,Gable,CompShg,VinylSd,1Fam,1Story,7,5,SawyerW,Norm,Norm,Lvl,AllPub,Inside,Gtl,8450,Pave,NA,Reg,RL,65,12,2007,WD,Normal,179000
744,80,100,0,NA,NA,NA,0,Attchd,1997,RFn,2,480,TA,TA,Y,302,0,0,0,0,1,2,0,3,1,TA,6,Min2,1,TA,GasA,Ex,Y,SBrkr,1464,0,0,1464,Gd,TA,Av,ALQ,444,Unf,0,76,520,HdBoard,None,0,TA,TA,CBlock,1963,1999,Gable,CompShg,HdBoard,1Fam,SLvl,5,6,Sawyer,Norm,Norm,Lvl,AllPub,Inside,Gtl,12886,Pave,NA,IR1,RL,70,10,2009,WD,Normal,175000
745,120,0,0,NA,NA,NA,0,Attchd,1993,RFn,2,462,TA,TA,Y,96,0,70,168,1,0,2,0,2,1,Gd,5,Typ,1,TA,GasA,Gd,Y,SBrkr,1337,0,0,1337,Gd,TA,No,GLQ,733,Unf,0,604,1337,HdBoard,None,0,Gd,TA,PConc,1993,1993,Gable,CompShg,HdBoard,TwnhsE,1Story,8,5,StoneBr,Norm,Norm,HLS,AllPub,Inside,Gtl,5395,Pave,NA,IR1,RL,41,10,2008,WD,Normal,180000
746,60,0,0,NA,NA,NA,0,BuiltIn,1994,Fin,2,831,TA,TA,Y,0,204,0,0,0,1,3,1,4,1,Gd,11,Typ,2,TA,GasA,Ex,Y,SBrkr,1175,1540,0,2715,TA,Gd,No,GLQ,575,ALQ,80,487,1142,VinylSd,BrkFace,289,Ex,Gd,CBlock,1976,1996,Hip,CompShg,VinylSd,1Fam,2Story,8,9,NWAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,8963,Pave,NA,IR1,RL,NA,7,2008,WD,Normal,299800
747,60,0,0,NA,NA,NA,0,BuiltIn,2000,Fin,2,554,TA,TA,Y,224,54,0,0,0,0,2,1,4,1,Gd,8,Typ,1,TA,GasA,Ex,Y,SBrkr,980,1276,0,2256,Gd,TA,No,GLQ,300,Unf,0,652,952,VinylSd,None,0,Gd,TA,PConc,2000,2000,Gable,CompShg,VinylSd,1Fam,2Story,7,5,Gilbert,Norm,Norm,Lvl,AllPub,Inside,Gtl,8795,Pave,NA,IR1,RL,NA,4,2009,WD,Normal,236000
748,70,0,0,NA,NA,NA,0,Detchd,1950,Unf,4,864,TA,TA,N,181,0,386,0,0,0,1,1,4,1,Gd,8,Typ,1,Gd,GasW,TA,N,SBrkr,1320,1320,0,2640,TA,Fa,No,Unf,0,Unf,0,1240,1240,Stucco,None,0,Gd,TA,Stone,1880,2003,Mansard,CompShg,Stucco,1Fam,2Story,7,7,OldTown,Norm,Norm,Lvl,AllPub,Corner,Gtl,11700,Pave,Pave,IR1,RM,65,5,2009,WD,Normal,265979
749,20,0,0,NA,NA,NA,0,Attchd,1996,Fin,2,527,TA,TA,Y,240,56,154,0,1,0,2,0,3,1,Gd,7,Typ,1,TA,GasA,Ex,Y,SBrkr,1720,0,0,1720,Gd,TA,No,GLQ,919,Unf,0,801,1720,VinylSd,BrkFace,338,Gd,TA,PConc,1996,1996,Hip,CompShg,VinylSd,1Fam,1Story,7,5,NoRidge,Norm,Norm,Lvl,AllPub,Inside,Gtl,10593,Pave,NA,IR1,RL,59,3,2010,WD,Normal,260400
750,50,0,0,NA,NA,NA,0,Detchd,1945,Unf,1,240,TA,TA,N,92,0,185,0,0,0,2,0,4,1,TA,9,Mod,0,NA,Wall,TA,N,FuseF,1088,441,0,1529,NA,NA,NA,NA,0,NA,0,0,0,Wd Shng,None,0,TA,TA,Slab,1945,1950,Gable,CompShg,WdShing,1Fam,1.5Fin,4,3,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,8405,Pave,NA,Reg,RL,50,4,2009,WD,Normal,98000
751,50,0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,N,0,160,0,0,0,0,1,0,3,1,TA,7,Min2,0,NA,GasA,Gd,Y,SBrkr,792,348,0,1140,TA,Fa,No,Unf,0,Unf,0,576,576,Wd Sdng,None,0,TA,TA,BrkTil,1910,2004,Gable,CompShg,Wd Sdng,1Fam,1.5Fin,4,7,OldTown,Norm,Norm,Lvl,AllPub,Corner,Gtl,8800,Pave,Grvl,Reg,RM,55,6,2010,WD,Normal,96500
752,60,0,0,NA,NA,NA,0,Attchd,2003,Fin,2,400,TA,TA,Y,0,48,0,0,0,0,2,1,3,1,Gd,6,Typ,0,NA,GasA,Ex,Y,SBrkr,660,660,0,1320,Gd,TA,No,Unf,0,Unf,0,660,660,VinylSd,None,0,Gd,TA,PConc,2003,2003,Gable,CompShg,VinylSd,1Fam,2Story,7,5,Gilbert,RRAn,Norm,Lvl,AllPub,Inside,Gtl,7750,Pave,NA,Reg,RL,NA,8,2007,WD,Normal,162000
753,20,0,0,NA,NA,NA,0,Attchd,1997,RFn,2,576,TA,TA,Y,168,27,0,0,1,0,2,0,3,1,Gd,6,Typ,0,NA,GasA,Ex,Y,SBrkr,1494,0,0,1494,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,VinylSd,None,0,TA,Gd,PConc,1997,1997,Gable,CompShg,VinylSd,1Fam,1Story,6,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,9236,Pave,NA,IR1,RL,79,7,2006,WD,Normal,217000
754,60,0,0,NA,NA,NA,0,Attchd,2005,RFn,3,878,TA,TA,Y,192,52,0,0,0,0,2,1,3,1,Ex,8,Typ,1,Gd,GasA,Gd,Y,SBrkr,1038,1060,0,2098,Gd,TA,Mn,Unf,0,Unf,0,1030,1030,VinylSd,BrkFace,178,Gd,TA,PConc,2005,2005,Gable,CompShg,VinylSd,1Fam,2Story,8,5,NridgHt,Norm,Norm,Lvl,AllPub,Inside,Gtl,10240,Pave,NA,Reg,RL,80,3,2006,WD,Normal,275500
755,20,0,0,NA,NA,NA,0,Detchd,1969,RFn,2,440,TA,TA,Y,171,48,0,0,1,0,1,0,3,1,Gd,5,Typ,0,NA,GasA,Gd,Y,SBrkr,1026,0,0,1026,TA,TA,No,GLQ,439,LwQ,472,115,1026,Plywood,None,0,TA,TA,CBlock,1969,2005,Gable,CompShg,Plywood,1Fam,1Story,6,8,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,7930,Pave,NA,Reg,RL,61,7,2009,WD,Normal,156000
756,160,0,0,NA,NA,NA,0,Detchd,1999,Unf,2,440,TA,TA,Y,0,24,0,0,0,0,2,1,3,1,TA,6,Typ,0,NA,GasA,Gd,Y,SBrkr,742,729,0,1471,Gd,TA,No,GLQ,381,Unf,0,348,729,MetalSd,BrkFace,894,TA,TA,PConc,1999,1999,Gable,CompShg,MetalSd,TwnhsE,2Story,6,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,3230,Pave,Pave,Reg,FV,34,3,2009,WD,Normal,172500
757,60,0,0,NA,NA,NA,0,Attchd,2007,RFn,2,578,TA,TA,Y,144,105,0,0,0,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,866,902,0,1768,Gd,TA,Av,GLQ,20,Unf,0,846,866,VinylSd,None,0,Gd,TA,PConc,2007,2007,Gable,CompShg,VinylSd,1Fam,2Story,8,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,10769,Pave,NA,IR1,RL,68,4,2009,WD,Normal,212000
758,60,0,0,NA,GdPrv,NA,0,Attchd,1978,Fin,2,440,TA,TA,Y,335,0,0,0,0,0,2,1,3,1,TA,6,Typ,1,TA,GasA,TA,Y,SBrkr,672,714,0,1386,TA,TA,Mn,Rec,438,Unf,0,234,672,HdBoard,BrkCmn,328,TA,TA,CBlock,1978,1978,Hip,CompShg,HdBoard,1Fam,2Story,6,5,Sawyer,Norm,Norm,Lvl,AllPub,CulDSac,Gtl,11616,Pave,NA,IR1,RL,NA,4,2010,WD,Abnorml,158900
759,160,0,0,NA,NA,NA,0,Detchd,1999,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,2,1,3,1,TA,6,Typ,0,NA,GasA,Gd,Y,SBrkr,757,744,0,1501,Gd,TA,No,ALQ,549,Unf,0,195,744,MetalSd,BrkFace,360,TA,TA,PConc,1999,1999,Gable,CompShg,MetalSd,Twnhs,2Story,7,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,2280,Pave,Pave,Reg,FV,24,8,2008,WD,Normal,179400
760,60,0,0,NA,NA,NA,0,Attchd,1995,RFn,3,752,TA,TA,Y,222,98,0,0,0,0,2,1,4,1,Gd,9,Typ,1,TA,GasA,Ex,Y,SBrkr,1328,1203,0,2531,Gd,TA,Av,LwQ,56,ALQ,64,1198,1318,VinylSd,BrkFace,513,Gd,TA,PConc,1995,1995,Gable,CompShg,VinylSd,1Fam,2Story,8,5,NoRidge,Norm,Norm,Lvl,AllPub,Inside,Gtl,12257,Pave,NA,IR1,RL,65,11,2007,WD,Normal,290000
761,20,0,0,NA,NA,Shed,450,Detchd,2008,Unf,1,300,Ex,Ex,Y,0,0,0,0,0,0,1,0,2,1,TA,5,Typ,0,NA,GasA,Ex,Y,SBrkr,864,0,0,864,TA,TA,No,Rec,612,Unf,0,252,864,Wd Sdng,None,0,TA,TA,CBlock,1959,1959,Hip,CompShg,Wd Sdng,1Fam,1Story,6,6,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,9100,Pave,NA,Reg,RL,70,10,2009,WD,Normal,127500
762,30,0,0,NA,NA,NA,0,Detchd,1965,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,1,0,2,1,Fa,5,Min1,0,NA,GasA,TA,Y,SBrkr,1301,0,0,1301,TA,TA,Mn,LwQ,405,Unf,0,740,1145,Wd Sdng,None,0,TA,TA,PConc,1924,1950,Gable,CompShg,Wd Sdng,1Fam,1Story,5,5,BrkSide,Feedr,Norm,Lvl,AllPub,FR2,Gtl,6911,Pave,NA,Reg,RM,60,10,2009,WD,Normal,100000
763,60,0,0,NA,NA,NA,0,Attchd,2009,Unf,2,614,TA,TA,Y,169,45,0,0,0,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,764,783,0,1547,Gd,TA,Mn,GLQ,24,Unf,0,732,756,VinylSd,None,0,TA,TA,PConc,2009,2009,Gable,CompShg,VinylSd,1Fam,2Story,7,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,8640,Pave,NA,Reg,FV,72,6,2010,Con,Normal,215200
764,60,180,0,NA,NA,NA,0,Attchd,1999,RFn,3,856,TA,TA,Y,0,128,0,0,1,0,2,1,3,1,Gd,8,Typ,1,Gd,GasA,Ex,Y,SBrkr,1268,1097,0,2365,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,VinylSd,BrkFace,673,Gd,TA,PConc,1999,1999,Gable,CompShg,VinylSd,1Fam,2Story,8,5,NoRidge,Norm,Norm,Lvl,AllPub,Inside,Gtl,9430,Pave,NA,Reg,RL,82,7,2009,WD,Normal,337000
765,120,216,0,NA,NA,NA,0,Attchd,1995,Fin,2,481,TA,TA,Y,0,30,0,0,1,0,1,1,2,1,Ex,6,Typ,1,Gd,GasA,Ex,Y,SBrkr,1494,0,0,1494,Gd,Gd,Av,LwQ,437,GLQ,1057,0,1494,BrkFace,None,0,Gd,Gd,PConc,1995,1996,Hip,CompShg,BrkFace,TwnhsE,1Story,8,5,Veenker,Norm,Norm,Lvl,AllPub,CulDSac,Gtl,9549,Pave,NA,IR1,RL,30,4,2006,WD,Normal,270000
766,20,0,0,NA,NA,NA,0,Attchd,2008,Fin,2,592,TA,TA,Y,0,174,0,0,0,0,2,0,2,1,Ex,6,Typ,1,Gd,GasA,Ex,Y,SBrkr,1506,0,0,1506,Gd,TA,No,Unf,0,Unf,0,1498,1498,VinylSd,Stone,284,Gd,TA,PConc,2008,2008,Gable,CompShg,VinylSd,1Fam,1Story,9,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,14587,Pave,NA,IR1,RL,75,8,2008,New,Partial,264132
767,60,0,0,NA,MnPrv,Shed,500,Attchd,1988,Unf,2,496,TA,TA,Y,228,66,156,0,0,0,2,1,3,1,TA,7,Typ,1,TA,GasA,TA,Y,SBrkr,980,734,0,1714,Gd,TA,No,GLQ,394,Unf,0,586,980,HdBoard,BrkFace,42,TA,TA,CBlock,1988,1988,Gable,CompShg,HdBoard,1Fam,2Story,7,5,NWAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,10421,Pave,NA,Reg,RL,80,3,2010,WD,Normal,196500
768,50,0,0,NA,NA,Shed,1300,Attchd,1989,Unf,1,423,TA,TA,Y,245,0,156,0,1,0,2,0,4,1,TA,7,Mod,0,NA,GasA,Ex,Y,SBrkr,983,767,0,1750,Gd,TA,Mn,ALQ,660,Unf,0,323,983,VinylSd,None,0,TA,TA,CBlock,1940,1985,Gable,CompShg,VinylSd,1Fam,1.5Fin,6,7,Mitchel,Norm,Norm,Lvl,AllPub,Inside,Gtl,12508,Pave,NA,IR1,RL,75,7,2008,WD,Normal,160000
769,20,0,0,NA,NA,NA,0,Attchd,2004,Fin,2,484,TA,TA,Y,120,33,0,0,0,0,2,0,3,1,Gd,8,Typ,1,Gd,GasA,Ex,Y,SBrkr,1836,0,0,1836,Gd,TA,No,GLQ,24,Unf,0,1836,1860,VinylSd,None,0,Gd,TA,PConc,2004,2005,Hip,CompShg,VinylSd,1Fam,1Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,9100,Pave,NA,Reg,RL,70,10,2006,WD,Normal,216837
770,60,210,0,NA,NA,NA,0,BuiltIn,2003,Fin,3,841,TA,TA,Y,503,36,0,0,1,0,3,1,4,1,Ex,12,Mod,1,Gd,GasA,Ex,Y,SBrkr,1690,1589,0,3279,Gd,TA,Gd,ALQ,1416,Unf,0,234,1650,Wd Shng,BrkFace,603,Ex,TA,PConc,2003,2003,Hip,CompShg,CemntBd,1Fam,2Story,8,5,StoneBr,Norm,Norm,HLS,AllPub,CulDSac,Mod,53504,Pave,NA,IR2,RL,47,6,2010,WD,Normal,538000
771,85,0,0,NA,NA,NA,0,Detchd,1983,Unf,2,576,TA,TA,Y,120,0,0,0,1,0,1,0,2,1,TA,5,Typ,0,NA,GasA,TA,Y,SBrkr,858,0,0,858,Gd,TA,Av,GLQ,685,Unf,0,173,858,Wd Sdng,None,0,TA,TA,CBlock,1982,1982,Hip,CompShg,Wd Sdng,1Fam,SFoyer,5,5,Sawyer,Norm,Norm,Lvl,AllPub,CulDSac,Gtl,7252,Pave,NA,IR1,RL,NA,4,2009,WD,Normal,134900
772,20,0,0,NA,NA,NA,0,Detchd,1951,Unf,2,396,TA,TA,Y,0,0,0,0,0,0,1,0,2,1,TA,6,Typ,0,NA,GasA,TA,Y,FuseF,1220,0,0,1220,Fa,Fa,No,LwQ,836,Unf,0,0,836,Wd Sdng,None,0,TA,TA,CBlock,1951,1951,Gable,CompShg,Wd Sdng,1Fam,1Story,4,5,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,8877,Pave,NA,Reg,RL,67,4,2006,COD,Normal,102000
773,80,0,0,NA,MnPrv,NA,0,Detchd,1976,Unf,2,672,TA,TA,Y,144,0,0,0,1,0,1,0,3,1,TA,6,Typ,1,TA,GasA,TA,Y,SBrkr,1117,0,0,1117,TA,TA,Av,ALQ,422,BLQ,127,480,1029,Plywood,None,0,TA,TA,CBlock,1976,1976,Gable,CompShg,Plywood,1Fam,SLvl,6,5,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,7819,Pave,NA,Reg,RL,94,3,2010,WD,Abnorml,107000
774,20,0,0,NA,NA,NA,0,Attchd,1958,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,1,0,2,1,TA,5,Typ,0,NA,GasA,Ex,Y,FuseA,912,0,0,912,TA,TA,No,Rec,456,Unf,0,456,912,Wd Sdng,None,1,TA,TA,CBlock,1958,1958,Gable,CompShg,Wd Sdng,1Fam,1Story,5,5,NAmes,Feedr,Norm,Lvl,AllPub,Inside,Gtl,10150,Pave,NA,Reg,RL,70,7,2007,COD,Normal,114500
775,20,0,0,NA,NA,NA,0,Attchd,2006,Fin,3,895,TA,TA,Y,315,45,0,0,0,0,2,0,3,1,Gd,9,Typ,1,Gd,GasA,Gd,Y,SBrkr,1973,0,0,1973,Gd,TA,Av,Unf,0,Unf,0,1935,1935,VinylSd,BrkFace,375,Gd,TA,PConc,2006,2006,Hip,CompShg,VinylSd,1Fam,1Story,8,5,NridgHt,Norm,Norm,Lvl,AllPub,Corner,Gtl,14226,Pave,NA,Reg,RL,110,7,2007,New,Partial,395000
776,120,0,0,NA,NA,NA,0,Attchd,1998,Fin,2,412,TA,TA,Y,0,247,0,0,1,0,2,0,2,1,TA,5,Typ,0,NA,GasA,Ex,Y,SBrkr,1204,0,0,1204,Ex,TA,No,GLQ,866,Unf,0,338,1204,VinylSd,BrkFace,320,TA,TA,PConc,1998,1998,Hip,CompShg,VinylSd,TwnhsE,1Story,6,5,Mitchel,Norm,Norm,Lvl,AllPub,FR2,Gtl,4500,Pave,NA,Reg,RM,32,6,2009,WD,Normal,162000
777,20,0,0,NA,NA,NA,0,Attchd,2005,RFn,3,865,TA,TA,Y,144,59,0,0,0,0,2,0,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,1614,0,0,1614,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,VinylSd,BrkFace,240,Gd,TA,PConc,2005,2006,Gable,CompShg,VinylSd,1Fam,1Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,11210,Pave,NA,IR1,RL,86,7,2006,New,Partial,221500
